Id,SalePrice
1461,125949.517778
1462,153173.437452
1463,188423.649877
1464,184549.625206
1465,185954.066567
1466,183557.704841
1467,175412.86154
1468,174184.957492
1469,180946.418238
1470,127010.326556
1471,192884.166429
1472,95853.6022222
1473,97558.2971429
1474,151430.239583
1475,113283.874881
1476,364703.732042
1477,254415.595399
1478,297394.623434
1479,291081.993619
1480,506351.841615
1481,295438.47001
1482,204249.781885
1483,189008.461702
1484,166832.085983
1485,171705.965173
1486,189868.670606
1487,321280.994004
1488,232704.457089
1489,205704.644968
1490,219437.890549
1491,192377.091421
1492,91622.1446003
1493,179606.791445
1494,308865.146829
1495,287687.123524
1496,232988.304764
1497,193515.120707
1498,154293.670988
1499,151932.728086
1500,160800.052136
1501,168231.869646
1502,146895.093213
1503,271564.460964
1504,233396.387913
1505,218914.220159
1506,193073.038828
1507,243290.001683
1508,203832.351381
1509,164114.658571
1510,151044.111746
1511,148583.902778
1512,172776.193808
1513,139407.989502
1514,160459.032175
1515,235867.697102
1516,161069.521143
1517,152699.594238
1518,134759.929706
1519,226171.742146
1520,139574.84332
1521,144028.559376
1522,159346.595779
1523,117828.122738
1524,122650.024485
1525,125691.059563
1526,129985.584197
1527,106524.6529
1528,125863.808716
1529,142071.274177
1530,166695.880397
1531,134696.020516
1532,105515.767738
1533,162545.443615
1534,115552.284071
1535,164270.680087
1536,117972.564117
1537,90429.2988802
1538,151376.725963
1539,231007.683876
1540,131121.211746
1541,146101.38609
1542,145962.91373
1543,185613.129468
1544,83924.7584188
1545,104303.381548
1546,118477.800254
1547,136536.186111
1548,134869.570714
1549,109715.759802
1550,143577.978651
1551,119371.82377
1552,154575.506942
1553,151971.719921
1554,113106.421048
1555,177369.50157
1556,102127.939413
1557,130733.256524
1558,86899.8185238
1559,136502.267405
1560,147794.047317
1561,190138.403999
1562,129221.109372
1563,126169.321754
1564,166308.766463
1565,154760.242225
1566,223325.584143
1567,86185.9027143
1568,233269.736397
1569,168527.738611
1570,128926.458512
1571,134832.897595
1572,147689.84246
1573,240880.004063
1574,138867.986706
1575,210857.351264
1576,257078.64471
1577,202193.095222
1578,138460.847302
1579,145995.170794
1580,188471.015431
1581,142417.429527
1582,127778.557937
1583,326467.508173
1584,239315.570337
1585,140321.162778
1586,78534.6980238
1587,103664.808294
1588,153397.778611
1589,106759.939514
1590,133158.58974
1591,103141.921746
1592,122065.230798
1593,121752.501408
1594,155555.550278
1595,139987.887714
1596,225903.657659
1597,176381.003582
1598,191985.200738
1599,141535.058672
1600,171495.628063
1601,87467.6322063
1602,114944.225827
1603,95553.1792222
1604,283351.507962
1605,247441.626813
1606,169853.092857
1607,183604.855118
1608,226919.400492
1609,193656.725531
1610,170287.413762
1611,150647.118088
1612,185884.258718
1613,183472.776071
1614,122407.273452
1615,88729.6469841
1616,86021.8374603
1617,89598.997619
1618,126637.951136
1619,137729.094103
1620,179462.137754
1621,152450.305613
1622,149601.263725
1623,278502.386786
1624,229546.001663
1625,125654.124652
1626,169943.877998
1627,185561.295745
1628,285518.849444
1629,178347.602175
1630,314906.822034
1631,195733.224921
1632,238589.028286
1633,166287.36676
1634,190352.503948
1635,182771.914119
1636,166126.840774
1637,198633.794968
1638,204259.834048
1639,181193.260317
1640,234550.128206
1641,173642.388825
1642,227754.719172
1643,226454.414083
1644,227653.902476
1645,185012.515693
1646,158213.330934
1647,162334.540952
1648,140039.661833
1649,139493.100574
1650,125168.010286
1651,124856.152403
1652,93575.9878644
1653,93707.7903333
1654,159105.117849
1655,137233.52006
1656,149043.80902
1657,154627.155071
1658,159115.121488
1659,126684.639175
1660,149597.175873
1661,454313.088496
1662,362179.316214
1663,364347.708861
1664,451229.009202
1665,311058.209787
1666,356510.259417
1667,360701.192121
1668,315051.500631
1669,302374.54023
1670,335223.966949
1671,263387.681925
1672,454173.890151
1673,295974.914014
1674,253720.200107
1675,205545.386706
1676,206270.290198
1677,220559.61985
1678,459469.74275
1679,405884.740778
1680,285114.865222
1681,232702.594563
1682,317601.048918
1683,190192.001302
1684,173101.634325
1685,175209.814776
1686,170257.60777
1687,166076.334062
1688,186073.188856
1689,187818.680317
1690,181511.168422
1691,172965.714499
1692,279808.052433
1693,170268.073745
1694,182070.054365
1695,169446.964786
1696,302882.765212
1697,166046.356238
1698,354445.258012
1699,327290.840679
1700,243074.130536
1701,260958.97173
1702,252329.946643
1703,249859.915905
1704,282114.326214
1705,215826.064563
1706,409224.011687
1707,219967.854904
1708,217742.243626
1709,251546.541766
1710,211109.360603
1711,277644.39906
1712,241173.928369
1713,275085.100587
1714,219728.65171
1715,204047.993636
1716,178872.667835
1717,159320.725039
1718,139209.589484
1719,207592.049098
1720,246329.84976
1721,154920.97819
1722,119761.968254
1723,157391.444086
1724,208946.392468
1725,229127.13498
1726,200973.558532
1727,183811.36127
1728,183431.99623
1729,163882.059222
1730,155913.344048
1731,125227.921659
1732,131145.138452
1733,121226.669683
1734,131425.399343
1735,131122.074563
1736,118338.526214
1737,311972.198109
1738,209348.246548
1739,307786.518415
1740,237088.822925
1741,192836.387591
1742,168698.084873
1743,171609.643773
1744,288898.701508
1745,206361.827302
1746,238986.027393
1747,209710.330385
1748,217930.742576
1749,165453.11631
1750,148109.362262
1751,218566.343873
1752,123130.640701
1753,148370.59696
1754,202651.930881
1755,166704.497738
1756,121762.431711
1757,118639.230937
1758,156964.07454
1759,169531.347277
1760,167474.234058
1761,154619.604455
1762,181560.672817
1763,169310.0319
1764,120430.470508
1765,205427.659056
1766,165305.558868
1767,203356.336385
1768,144991.318476
1769,152074.122135
1770,140707.025024
1771,135693.74227
1772,142103.945167
1773,143218.305755
1774,156503.82969
1775,133865.55851
1776,124696.086648
1777,112003.899048
1778,131451.337758
1779,114219.868107
1780,167684.180206
1781,130884.695119
1782,105305.969973
1783,136662.144456
1784,107432.115921
1785,113088.500849
1786,168066.074825
1787,170716.523556
1788,66087.1067976
1789,90078.4542381
1790,100482.465468
1791,207178.746107
1792,152879.921429
1793,140927.695635
1794,138002.500079
1795,139245.988362
1796,114876.524683
1797,112167.246405
1798,125155.463709
1799,111680.499413
1800,118937.308157
1801,130696.355952
1802,140799.772619
1803,149439.138351
1804,140499.031905
1805,134922.255179
1806,111575.522571
1807,136538.378794
1808,117467.435619
1809,126207.150087
1810,149532.993214
1811,147602.971353
1812,111905.527952
1813,124325.955397
1814,102931.438667
1815,64864.5681421
1816,100560.212228
1817,154961.227952
1818,142786.020476
1819,119291.207746
1820,87260.8515152
1821,129178.764841
1822,189366.346617
1823,67758.6376995
1824,130146.396826
1825,143571.061214
1826,104100.693651
1827,111940.01873
1828,140700.427778
1829,123659.471762
1830,136823.483183
1831,149677.827119
1832,130599.456017
1833,145749.152333
1834,136629.178254
1835,146112.388341
1836,134637.178651
1837,99469.3810952
1838,130289.203087
1839,89825.9568939
1840,167128.533643
1841,145106.407656
1842,91084.5204892
1843,142759.793038
1844,130947.338333
1845,149043.139325
1846,146739.14773
1847,174155.977898
1848,67654.9683929
1849,118049.102302
1850,127374.103061
1851,158330.165671
1852,126601.399341
1853,135093.704964
1854,151685.441648
1855,156970.337333
1856,221200.054266
1857,214342.655135
1858,146658.275373
1859,121873.447833
1860,156306.848315
1861,122875.143786
1862,323253.949506
1863,315663.758673
1864,315663.758673
1865,313953.923931
1866,319195.00475
1867,235457.071286
1868,296718.674353
1869,201712.687202
1870,237418.336512
1871,264097.599472
