Id,SalePrice
1461,129947.635084
1462,152519.655159
1463,188124.764206
1464,184386.975159
1465,190888.587143
1466,184027.491934
1467,170858.01018
1468,175164.422958
1469,177665.774413
1470,129525.164952
1471,199155.58553
1472,95706.1858225
1473,97508.9961984
1474,151518.466175
1475,112116.178331
1476,336698.957143
1477,253507.765976
1478,294347.596139
1479,300621.688214
1480,481930.76819
1481,301583.199629
1482,204821.2955
1483,186514.576774
1484,166969.177393
1485,170496.623889
1486,185610.835452
1487,318224.970984
1488,230825.066889
1489,207985.576196
1490,225726.760921
1491,190263.390448
1492,91270.8410714
1493,177278.602149
1494,306408.336702
1495,299106.271317
1496,238068.994587
1497,186981.224166
1498,152916.102454
1499,152568.294581
1500,160627.257901
1501,168649.967659
1502,146857.338111
1503,280068.648825
1504,228460.882857
1505,220558.998492
1506,194569.854208
1507,249493.759254
1508,208784.043247
1509,164966.375813
1510,154339.561984
1511,153078.786746
1512,181943.844702
1513,139392.680512
1514,159659.243437
1515,231428.660056
1516,161999.13696
1517,153012.565675
1518,134162.048492
1519,223115.106587
1520,139987.247511
1521,144502.573413
1522,162771.165162
1523,116532.447178
1524,122990.886508
1525,126302.129672
1526,128571.77629
1527,113001.545056
1528,129954.37903
1529,143320.736151
1530,166475.621746
1531,136591.28524
1532,103512.75246
1533,153684.796841
1534,114984.46728
1535,165996.025857
1536,118677.435635
1537,88043.82125
1538,147749.15254
1539,232987.899566
1540,134524.282438
1541,147356.056095
1542,147821.433437
1543,189231.687286
1544,85136.0320287
1545,104527.678463
1546,120281.59127
1547,136802.876548
1548,133436.988286
1549,112908.15167
1550,138929.40073
1551,119903.074794
1552,151538.54301
1553,147480.192625
1554,109201.314604
1555,178282.512857
1556,100334.503032
1557,137589.306429
1558,83805.3102597
1559,139559.326641
1560,153847.284361
1561,192707.41454
1562,128290.642893
1563,125854.86453
1564,168351.604762
1565,156014.482643
1566,224418.854706
1567,85920.8404286
1568,238847.754929
1569,163027.518214
1570,132763.719491
1571,130830.452048
1572,146189.380211
1573,238256.986464
1574,132205.131786
1575,210630.790026
1576,263510.247679
1577,203646.968434
1578,140229.38873
1579,145276.663143
1580,189528.215657
1581,145010.273297
1582,128386.366825
1583,336507.013659
1584,232976.57357
1585,140609.570508
1586,78483.5810556
1587,98927.4234841
1588,153390.212127
1589,108328.516571
1590,133151.280508
1591,104364.625642
1592,126491.260635
1593,120214.650433
1594,145917.191483
1595,139430.735672
1596,223113.047897
1597,174969.684984
1598,195271.995179
1599,147213.700175
1600,173984.753214
1601,89326.3464098
1602,114778.144503
1603,94006.3614675
1604,291240.354964
1605,252984.009232
1606,168938.613247
1607,185672.703774
1608,225284.870849
1609,196594.007776
1610,170045.528496
1611,149631.098214
1612,184958.767051
1613,179685.234211
1614,123419.050958
1615,89591.0253218
1616,83713.6459928
1617,85990.8349177
1618,127436.001147
1619,138315.12769
1620,177062.911683
1621,149872.74131
1622,153561.45281
1623,273496.629607
1624,234513.987619
1625,129097.414893
1626,170686.550838
1627,186909.67647
1628,292364.101016
1629,178718.001364
1630,306518.335262
1631,195185.159992
1632,236648.587202
1633,164352.556341
1634,192701.109286
1635,183537.615454
1636,164507.285744
1637,191403.862857
1638,200690.169567
1639,175492.528857
1640,232410.038754
1641,170651.957778
1642,225974.585256
1643,227166.023056
1644,221450.032321
1645,186625.242603
1646,157318.899429
1647,163156.258207
1648,144260.769675
1649,136515.476833
1650,124637.732063
1651,128433.683056
1652,93683.95
1653,92651.4909812
1654,156208.971817
1655,138455.593635
1656,149355.390619
1657,155117.542164
1658,157805.671272
1659,123877.750708
1660,152954.769095
1661,437942.298944
1662,369632.76275
1663,369382.753929
1664,450612.696313
1665,303402.441567
1666,353951.600254
1667,350702.851333
1668,320229.729437
1669,298079.355821
1670,344706.270516
1671,263949.704976
1672,444359.301587
1673,293440.639246
1674,257650.723276
1675,202870.49149
1676,204851.446317
1677,216631.448333
1678,436672.46381
1679,394753.263452
1680,295959.314631
1681,227404.603968
1682,311750.822123
1683,190419.337361
1684,171106.89375
1685,176335.288194
1686,171059.556766
1687,165617.670948
1688,186749.193325
1689,185768.180198
1690,182394.327386
1691,172312.714702
1692,281959.491743
1693,167636.646544
1694,182675.257661
1695,169453.016466
1696,299900.333447
1697,168337.007839
1698,356314.164734
1699,339673.651063
1700,248616.476845
1701,257689.99628
1702,255594.177437
1703,251412.838421
1704,283732.504032
1705,217319.042484
1706,435299.039599
1707,216155.049038
1708,217458.689823
1709,246532.859143
1710,211976.73246
1711,276550.466369
1712,246341.897095
1713,278895.363651
1714,219920.478325
1715,203578.862976
1716,179944.16195
1717,160248.295405
1718,138032.599736
1719,205177.196329
1720,255210.914635
1721,157250.425518
1722,116292.323286
1723,155135.593597
1724,210389.800056
1725,226536.300052
1726,198363.791746
1727,183343.037817
1728,179842.587218
1729,163612.603817
1730,157179.866222
1731,128037.830159
1732,129788.133532
1733,123300.032361
1734,131433.463985
1735,134699.060444
1736,121870.754087
1737,323203.888516
1738,212198.689734
1739,323053.778016
1740,235691.969639
1741,196191.650143
1742,167838.332587
1743,170588.7735
1744,280262.728481
1745,212163.13523
1746,244622.865304
1747,207070.285779
1748,213213.084623
1749,164727.435992
1750,146091.08375
1751,219890.457979
1752,123279.434111
1753,151099.944563
1754,199880.433631
1755,167985.845278
1756,126008.453595
1757,117268.685465
1758,155071.93881
1759,163092.246429
1760,167529.546881
1761,153753.818373
1762,189175.841214
1763,168015.31204
1764,121703.875397
1765,209347.145635
1766,172333.960159
1767,203719.359087
1768,142680.368734
1769,158517.714405
1770,143237.21623
1771,135462.010298
1772,145604.973579
1773,146198.575
1774,152609.969634
1775,132228.631944
1776,123482.599242
1777,116116.944553
1778,132852.245452
1779,118275.223259
