Id,SalePrice
1461,123278.959183
1462,153016.910714
1463,184717.435401
1464,184869.999484
1465,199256.697206
1466,183886.184198
1467,172437.81252
1468,177015.104952
1469,183418.243397
1470,124099.405609
1471,210523.700941
1472,87531.9581905
1473,94446.8758359
1474,155523.552619
1475,112155.756286
1476,351878.602135
1477,251554.577052
1478,315699.354722
1479,288558.294571
1480,478022.079226
1481,302433.472079
1482,208431.24631
1483,186238.567185
1484,166741.292869
1485,167178.377313
1486,188333.368095
1487,299783.730087
1488,235265.948949
1489,192466.191365
1490,240591.159175
1491,191013.48252
1492,95477.8421508
1493,172668.569413
1494,292537.85729
1495,280968.566589
1496,262207.489762
1497,195402.385673
1498,157349.984147
1499,156147.155532
1500,161485.013413
1501,174281.172915
1502,151139.141488
1503,262572.778718
1504,230605.073842
1505,212998.110029
1506,204073.639841
1507,249913.800392
1508,200741.338117
1509,161684.853713
1510,154995.006349
1511,152339.662698
1512,182870.588571
1513,153625.446368
1514,163162.53981
1515,228681.951687
1516,148767.599278
1517,156848.5832
1518,138633.392738
1519,231085.282381
1520,139824.44991
1521,145774.271032
1522,160503.158752
1523,119059.047119
1524,117857.760532
1525,130790.746315
1526,129749.103651
1527,106179.56842
1528,128999.25623
1529,147136.784524
1530,162181.576227
1531,136672.139878
1532,105969.796429
1533,154806.67676
1534,118772.677277
1535,155855.522048
1536,122074.046918
1537,90236.1815397
1538,152618.146056
1539,209792.121814
1540,131042.607782
1541,142859.267323
1542,147767.251032
1543,194805.63105
1544,80278.029759
1545,100019.773247
1546,120119.600873
1547,141713.960913
1548,131555.949048
1549,104626.64806
1550,145473.483304
1551,116754.646301
1552,154619.398643
1553,158513.849851
1554,114737.004475
1555,174670.694921
1556,104349.35729
1557,135959.19779
1558,84943.8028698
1559,128311.717802
1560,143381.300794
1561,180953.001984
1562,128286.694802
1563,121044.694136
1564,167907.78329
1565,158740.832599
1566,226439.934964
1567,83724.8272425
1568,238226.963283
1569,158711.841739
1570,128799.53
1571,133166.217992
1572,149314.549603
1573,247613.704805
1574,146203.603353
1575,228377.036873
1576,249648.078891
1577,195588.648218
1578,143972.287889
1579,142290.453333
1580,186448.306641
1581,138986.50631
1582,126846.78575
1583,324176.929619
1584,238888.694759
1585,139758.801508
1586,76965.6252579
1587,102562.071343
1588,155019.750298
1589,103434.188123
1590,133742.632774
1591,106115.510206
1592,129066.133893
1593,116173.928417
1594,149106.857722
1595,140241.2685
1596,223197.060984
1597,186535.476248
1598,188247.416798
1599,154419.537608
1600,182061.443849
1601,83146.9449206
1602,108862.327032
1603,93499.6585548
1604,296435.878714
1605,249164.354873
1606,168584.507937
1607,189670.050201
1608,221119.108317
1609,182771.181758
1610,171142.003337
1611,149489.547233
1612,187352.868254
1613,183473.044079
1614,125857.017403
1615,84024.1416667
1616,84795.480119
1617,86932.3254152
1618,129559.683333
1619,133348.302381
1620,188164.727143
1621,143641.87754
1622,149037.24193
1623,270895.882968
1624,243383.745011
1625,125632.798363
1626,172360.325952
1627,184959.480341
1628,274217.199716
1629,177187.741381
1630,313128.646425
1631,193092.720714
1632,236684.017553
1633,163342.067262
1634,188164.703008
1635,180233.774841
