Id,SalePrice
1461,112687.5288
1462,158335.145589
1463,197406.465557
1464,200162.915672
1465,181038.041149
1466,175258.581104
1467,182500.636092
1468,162514.448854
1469,199315.879482
1470,122472.648001
1471,186321.379075
1472,98568.9381527
1473,101114.370165
1474,147408.656405
1475,94766.3957483
1476,361540.701061
1477,249370.835351
1478,299585.578427
1479,295160.551658
1480,467692.467527
1481,303767.975382
1482,213341.394378
1483,179732.544696
1484,165244.414308
1485,180410.732337
1486,196513.011573
1487,320615.332359
1488,232042.850574
1489,196593.635575
1490,251359.786079
1491,194849.631742
1492,85323.9757683
1493,203830.671347
1494,287513.94629
1495,276543.912051
1496,247179.040171
1497,177334.106601
1498,160107.968329
1499,154843.987444
1500,154375.432632
1501,209921.821926
1502,145640.271146
1503,286278.081676
1504,237218.530334
1505,222667.596811
1506,197424.250496
1507,267455.006863
1508,206705.391498
1509,153181.491363
1510,147521.141563
1511,153561.875352
1512,182971.253697
1513,153900.75869
1514,167661.233078
1515,225682.338583
1516,162212.229148
1517,177936.126378
1518,129632.92993
1519,229881.791438
1520,127557.606328
1521,130817.021411
1522,189314.704695
1523,118329.787378
1524,118609.315132
1525,117854.806742
1526,99470.480347
1527,112959.967441
1528,126228.272411
1529,149362.509108
1530,203359.271105
1531,142458.260857
1532,90725.7404041
1533,157404.730419
1534,124400.139936
1535,171843.890373
1536,105452.577056
1537,87589.9932336
1538,153195.885697
1539,193319.680464
1540,131014.633392
1541,136260.665775
1542,148468.537193
1543,199361.725771
1544,82126.3812502
1545,107539.651074
1546,128647.285345
1547,134231.473043
1548,135998.352276
1549,118100.388131
1550,144237.080545
1551,104960.865581
1552,164308.749871
1553,145450.759274
1554,114845.006673
1555,171598.721256
1556,81116.3726792
1557,111454.156862
1558,85520.6590814
1559,111215.126625
1560,138756.420442
1561,153188.501645
1562,130062.546761
1563,124042.509491
1564,167559.44802
1565,157389.981069
1566,239399.019401
1567,74357.7007989
1568,230486.981387
1569,168440.729121
1570,126683.083071
1571,117378.466352
1572,149839.54377
1573,255395.567714
1574,139337.102683
1575,229193.694315
1576,250006.427997
1577,183815.171467
1578,133028.731941
1579,149463.444184
1580,190834.648339
1581,152123.065225
1582,122440.90333
1583,291135.278833
1584,226581.755981
1585,143127.99226
1586,56141.3332698
1587,94522.0474059
1588,155212.788899
1589,107263.580757
1590,123603.71047
1591,89119.1036497
1592,130359.859135
1593,108422.928564
1594,154247.856044
1595,120585.700582
1596,231928.133263
1597,204822.869412
1598,194459.159199
1599,178929.488601
1600,167434.11506
1601,74404.5931249
1602,111610.822568
1603,81393.6560092
1604,272624.517026
1605,240855.164381
1606,166668.964641
1607,180611.570842
1608,205583.995398
1609,188027.458889
1610,154667.46174
1611,141782.332624
1612,199270.560729
1613,179008.546839
1614,130148.294795
1615,97594.5660929
1616,71997.2843111
1617,91970.8481834
1618,125467.189287
1619,142474.786866
1620,211498.890644
1621,140984.377964
1622,151777.993626
1623,271105.683649
1624,226919.944701
1625,104685.258974
1626,177658.340068
1627,193128.294944
1628,277406.83123
1629,169853.206413
1630,342472.718832
1631,209979.512159
1632,224061.466047
1633,173375.641827
1634,190363.5076
1635,177246.702227
1636,144223.419019
1637,206446.209019
1638,184177.784708
1639,188968.467665
1640,245328.417752
1641,190040.096038
1642,243558.005886
1643,215506.289431
1644,227200.197614
1645,216389.710942
1646,156496.104779
1647,150277.745747
1648,134663.999033
1649,128884.060943
1650,118050.896936
1651,131608.894231
1652,96191.0561767
1653,95770.0015986
1654,140606.05917
1655,126345.479057
1656,138021.741597
1657,146082.002436
1658,146127.052814
1659,108416.206588
1660,163194.222666
1661,417022.294747
1662,373935.328081
1663,372024.765627
1664,440423.161023
1665,315866.546927
1666,331050.796144
1667,356564.873477
1668,347300.542204
1669,306929.364277
1670,349163.15594
1671,266358.498248
1672,408392.555618
1673,283313.143757
1674,245623.836368
1675,208020.666818
1676,212616.149267
1677,220295.936487
1678,436689.782019
1679,376139.38279
1680,336676.207415
1681,276925.067198
1682,309491.313868
1683,192101.578965
1684,172762.665138
1685,179050.204665
1686,168640.592283
1687,167225.658729
1688,189217.623099
1689,195322.037864
1690,197300.782393
1691,184985.899459
1692,260937.45611
1693,166023.004721
1694,182601.609873
1695,158136.801884
1696,260013.239634
1697,166941.387534
1698,326282.144034
1699,319234.690055
1700,259230.796537
1701,273220.020527
1702,232728.880122
1703,225124.988898
1704,274570.560422
1705,252303.888823
1706,393359.059186
1707,227133.124829
1708,199211.010249
1709,253228.713374
1710,223470.908646
1711,270873.312077
1712,255868.457664
1713,272817.638327
1714,219090.081984
1715,203647.392252
1716,176323.132921
1717,167952.832381
1718,133041.645565
1719,217329.856506
1720,248121.301087
1721,158321.884832
1722,124369.426552
1723,163278.082314
1724,211343.990573
1725,235850.128488
1726,190596.471953
1727,154500.569135
1728,165732.231843
1729,161554.755593
1730,158668.863219
1731,111434.881846
1732,123041.01794
1733,110816.720336
1734,119516.636826
1735,114457.788193
1736,89738.3017362
1737,290264.482895
1738,242530.043828
1739,266402.996431
1740,237363.987587
1741,206805.595441
1742,182325.688723
1743,174568.724217
1744,321583.000903
1745,218505.714002
1746,198075.693407
1747,217004.79456
1748,231155.1906
1749,148600.162973
1750,125465.477834
1751,248467.295561
1752,113982.742542
1753,165944.74315
1754,199197.121479
1755,176160.145474
1756,146218.893676
1757,110556.388287
1758,158519.833545
1759,162117.187575
1760,172021.461517
1761,166410.800702
1762,195315.430881
1763,171599.430028
1764,104204.42864
1765,189882.162692
1766,186397.28459
1767,224695.363769
1768,142660.500746
1769,157910.031836
1770,143754.55759
1771,118305.442287
1772,137496.145019
1773,134412.09506
1774,169748.676439
1775,128507.870096
1776,117456.435674
1777,99267.6326593
1778,149310.840868
1779,120466.347316
1780,164369.631657
1781,122403.208221
1782,93159.36568
1783,154016.188246
1784,115410.77254
1785,127600.27505
1786,163034.209965
1787,152978.294942
1788,68928.0986212
1789,96134.9207509
1790,80284.5728331
1791,210732.843146
1792,159316.536946
1793,119775.198749
1794,158631.844792
1795,126564.534219
1796,116768.71582
1797,112184.388845
1798,119949.856827
1799,92763.1230297
1800,114396.448404
1801,139984.809239
1802,123992.279329
1803,161175.508612
1804,130587.572565
1805,131320.457465
1806,121044.845266
1807,140216.411851
1808,115447.557661
1809,124590.639274
1810,145377.573393
1811,93238.8631665
1812,99949.2582767
1813,132326.448544
1814,92733.9055479
1815,50097.2964261
1816,92108.6561201
1817,133858.948288
1818,177198.343778
1819,142950.589134
1820,66117.2802607
1821,110170.359862
1822,147845.927212
1823,36690.5409783
1824,131233.156359
1825,149450.285825
1826,105931.221459
1827,101774.390815
1828,150426.234178
1829,133664.514322
1830,147572.869125
1831,142799.560662
1832,102248.750106
1833,134021.269659
1834,122214.392967
1835,115186.204329
1836,129817.868648
1837,75860.6636309
1838,108812.555488
1839,101869.647935
1840,148876.595457
1841,133324.58019
1842,86253.7705565
1843,138219.171451
1844,132762.529055
1845,153422.759941
1846,144779.393977
1847,182326.053432
1848,55504.478245
1849,111958.829195
1850,114078.922319
1851,140148.811113
1852,109132.802172
1853,134127.815826
1854,158338.91551
1855,140026.312055
1856,225884.055559
1857,140143.836128
1858,145037.391507
1859,110918.969293
1860,149717.709391
1861,109794.793786
1862,291243.425742
1863,280480.310525
1864,280494.891612
1865,358208.507549
1866,338163.544891
1867,219833.464484
1868,303571.846265
1869,210083.261338
1870,220791.816408
1871,260122.977299
1872,179598.5384
1873,240367.071386
1874,145474.748277
1875,184621.019078
1876,201694.507052
1877,207819.526038
1878,204837.21032
1879,133011.494954
1880,127892.041972
1881,247062.448497
1882,241064.790762
1883,187961.861735
1884,202738.876632
1885,241394.676285
1886,291151.51615
1887,216981.348531
1888,261853.900873
1889,170465.245627
1890,121958.220465
1891,130420.604395
1892,93736.0987137
